사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
우이신설선,북한산우이,3173,2752,20240425,
우이신설선,솔밭공원,2886,2718,20240425,
우이신설선,4.19민주묘지,4605,4622,20240425,
우이신설선,가오리,4791,4851,20240425,
우이신설선,화계,3997,3833,20240425,
우이신설선,삼양,2297,2476,20240425,
우이신설선,삼양사거리,2823,2899,20240425,
우이신설선,솔샘,6581,6344,20240425,
우이신설선,북한산보국문,7225,7032,20240425,
우이신설선,정릉,5318,4888,20240425,
우이신설선,성신여대입구(돈암),3857,4148,20240425,
우이신설선,보문,1830,1861,20240425,
우이신설선,신설동,2748,2522,20240425,
일산선,원흥,12857,12310,20240425,
일산선,삼송,21213,20453,20240425,
일산선,원당,12295,11671,20240425,
일산선,화정,18594,18969,20240425,
일산선,대곡,3562,2552,20240425,
일산선,백석,10690,10756,20240425,
일산선,마두,8940,9089,20240425,
일산선,정발산,7578,7536,20240425,
일산선,주엽,10811,10911,20240425,
일산선,대화,15469,11567,20240425,
장항선,봉명,1606,1664,20240425,
장항선,쌍용(나사렛대),3660,3652,20240425,
장항선,아산,4966,4251,20240425,
장항선,탕정,1964,1753,20240425,
장항선,배방,1472,1423,20240425,
장항선,온양온천,4955,5058,20240425,
장항선,신창(순천향대),2768,3141,20240425,
중앙선,회기,29627,29107,20240425,
중앙선,중랑,6023,5815,20240425,
중앙선,상봉,6399,6271,20240425,
중앙선,망우,8457,8154,20240425,
중앙선,양원,3636,3575,20240425,
중앙선,구리,14434,14595,20240425,
중앙선,도농,12601,11566,20240425,
중앙선,양정,669,600,20240425,
중앙선,덕소,6198,6061,20240425,
중앙선,도심,2752,2181,20240425,
중앙선,팔당,874,886,20240425,
중앙선,운길산,884,869,20240425,
중앙선,양수,2117,2104,20240425,
중앙선,신원,207,213,20240425,
중앙선,국수,877,838,20240425,
중앙선,아신,606,592,20240425,
중앙선,오빈,335,349,20240425,
중앙선,양평,3390,3403,20240425,
중앙선,원덕,444,419,20240425,
중앙선,용문,2186,2161,20240425,
중앙선,지평,74,69,20240425,
경춘선,강촌,617,623,20240425,
경춘선,백양리,90,99,20240425,
경춘선,굴봉산,181,180,20240425,
경춘선,가평,2099,2024,20240425,
경춘선,상천,404,368,20240425,
경춘선,청평,1934,1875,20240425,
경춘선,대성리,586,574,20240425,
경춘선,마석,4621,4496,20240425,
경춘선,천마산,1752,1605,20240425,
경춘선,평내호평,7072,6768,20240425,
경춘선,금곡,1782,1706,20240425,
경춘선,사릉,2622,2482,20240425,
경춘선,퇴계원,4036,3679,20240425,
경춘선,별내,3904,3714,20240425,
경춘선,갈매,3345,2912,20240425,
경춘선,신내,3088,2831,20240425,
경인선,도화,4922,4384,20240425,
경인선,중동,10615,9907,20240425,
경인선,온수(성공회대입구),7635,7216,20240425,
경인선,도원,3862,3872,20240425,
경인선,간석,6482,6145,20240425,
경인선,부개,9934,9289,20240425,
경인선,소사,8716,8383,20240425,
경인선,구일,8309,8261,20240425,
경인선,인천,3925,2999,20240425,
경인선,동인천,15057,13924,20240425,
경인선,제물포,12828,12529,20240425,
경인선,주안,20868,19020,20240425,
경인선,동암,17059,17050,20240425,
경인선,백운,8243,7992,20240425,
경인선,부평,29869,31198,20240425,
경인선,송내,29901,29597,20240425,
경인선,부천,34611,34074,20240425,
경인선,역곡,30333,30183,20240425,
경인선,오류동,12939,12172,20240425,
경인선,개봉,24065,23691,20240425,
경의선,검암,2,0,20240425,
경의선,운천,6,5,20240425,
경의선,임진강,11,11,20240425,
경의선,문산,5772,5375,20240425,
경의선,파주,1805,1407,20240425,
경의선,월롱,2677,2363,20240425,
경의선,금촌,7087,6843,20240425,
경의선,금릉,6232,6034,20240425,
경의선,운정,9282,8394,20240425,
경의선,야당,9635,9638,20240425,
경의선,탄현,8942,8626,20240425,
경의선,일산,12799,12329,20240425,
경의선,풍산,6838,6441,20240425,
경의선,백마,8683,8482,20240425,
경의선,곡산,796,854,20240425,
경의선,능곡,5639,5272,20240425,
경의선,행신,9161,9163,20240425,
경의선,강매,3876,3250,20240425,
경의선,한국항공대,3711,3500,20240425,
경의선,수색,4107,4187,20240425,
경의선,디지털미디어시티,3117,2923,20240425,
경의선,가좌,6894,6413,20240425,
경의선,홍대입구,1939,2261,20240425,
경의선,서강대,2585,2554,20240425,
경의선,공덕,4347,3861,20240425,
경의선,효창공원앞,3778,4149,20240425,
경의선,신촌,1239,1539,20240425,
경의선,서울역,5583,7103,20240425,
경원선,연천,1569,1513,20240425,
경원선,전곡,1227,1024,20240425,
경원선,청산,157,136,20240425,
경원선,소요산,1936,1809,20240425,
경원선,동두천,2711,2641,20240425,
경원선,보산,1612,1458,20240425,
경원선,동두천중앙,3480,3308,20240425,
경원선,지행,7154,7324,20240425,
경원선,덕정,7688,7452,20240425,
경원선,덕계,6689,5984,20240425,
경원선,양주,8588,8217,20240425,
경원선,녹양,4883,4576,20240425,
경원선,가능,7396,7170,20240425,
경원선,의정부,19977,20036,20240425,
경원선,회룡,14561,14501,20240425,
경원선,망월사,10503,10591,20240425,
경원선,도봉산,8289,5342,20240425,
경원선,도봉,6504,6296,20240425,
경원선,방학,11104,10817,20240425,
경원선,창동,5,0,20240425,
경원선,녹천,5028,4253,20240425,
경원선,월계,8950,8414,20240425,
경원선,광운대,10493,10189,20240425,
경원선,석계,8297,9463,20240425,
경원선,신이문,9500,8810,20240425,
경원선,외대앞,10966,10962,20240425,
경원선,청량리(서울시립대입구),17070,18265,20240425,
경원선,왕십리(성동구청),17063,16889,20240425,
경원선,응봉,2208,1841,20240425,
경원선,옥수,69,50,20240425,
경원선,한남,4353,4178,20240425,
경원선,서빙고,2352,2102,20240425,
경원선,이촌(국립중앙박물관),4443,3556,20240425,
경부선,광명,4249,3534,20240425,
경부선,서동탄,1738,1420,20240425,
경부선,당정,7519,7218,20240425,
경부선,천안,8447,7458,20240425,
경부선,두정,9164,11129,20240425,
경부선,직산,1139,1107,20240425,
경부선,성환,7719,7625,20240425,
경부선,평택,14531,14638,20240425,
경부선,평택지제,4978,4769,20240425,
경부선,서정리,9731,9324,20240425,
경부선,송탄,5071,4904,20240425,
경부선,진위,2051,1862,20240425,
경부선,오산,11851,11983,20240425,
경부선,오산대,4396,4155,20240425,
경부선,세마,3696,3505,20240425,
경부선,병점,18647,18747,20240425,
경부선,세류,3812,3410,20240425,
경부선,독산,20171,20764,20240425,
경부선,수원,38769,40605,20240425,
경부선,화서,12514,11981,20240425,
경부선,성균관대,17620,17606,20240425,
경부선,의왕,11040,11104,20240425,
경부선,군포,8435,8386,20240425,
경부선,금정,31520,31667,20240425,
경부선,명학,11168,10889,20240425,
경부선,안양,28567,28220,20240425,
경부선,관악,8005,7671,20240425,
경부선,석수,9857,9044,20240425,
경부선,금천구청,12986,13001,20240425,
경부선,가산디지털단지,19883,22666,20240425,
경부선,구로,19354,19349,20240425,
경부선,신길,9993,8523,20240425,
경부선,신도림,4480,4578,20240425,
경부선,영등포,39353,40493,20240425,
경부선,대방,11860,13171,20240425,
경부선,노량진,8818,8834,20240425,
경부선,용산,37075,38282,20240425,
경부선,남영,11123,11856,20240425,
경부선,서울역,9500,3121,20240425,
경강선,성남,864,768,20240425,
경강선,여주,3223,3107,20240425,
경강선,세종대왕릉,397,369,20240425,
경강선,부발,2391,2416,20240425,
경강선,이천,3056,3230,20240425,
경강선,신둔도예촌,1736,1550,20240425,
경강선,곤지암,2586,2600,20240425,
경강선,초월,3801,3757,20240425,
경강선,경기광주,8826,8547,20240425,
경강선,삼동,2933,2692,20240425,
경강선,이매,1207,1083,20240425,
경강선,판교,6368,6136,20240425,
9호선2~3단계,중앙보훈병원,13595,11914,20240425,
9호선2~3단계,둔촌오륜,1489,1414,20240425,
9호선2~3단계,올림픽공원(한국체대),7161,7427,20240425,
9호선2~3단계,한성백제,3253,2946,20240425,
9호선2~3단계,송파나루,5782,6061,20240425,
9호선2~3단계,석촌,9967,9087,20240425,
9호선2~3단계,석촌고분,7869,7600,20240425,
9호선2~3단계,삼전,8777,8139,20240425,
9호선2~3단계,종합운동장,4998,5301,20240425,
9호선2~3단계,봉은사,21484,22501,20240425,
9호선2~3단계,삼성중앙,8809,9098,20240425,
9호선2~3단계,선정릉,11140,12014,20240425,
9호선2~3단계,언주,12655,12924,20240425,
9호선,신논현,31429,30890,20240425,
9호선,사평,4286,4110,20240425,
9호선,고속터미널,14807,19404,20240425,
9호선,신반포,4695,4584,20240425,
9호선,구반포,1486,1449,20240425,
9호선,동작(현충원),1856,1549,20240425,
9호선,흑석(중앙대입구),10787,11106,20240425,
9호선,노들,5191,4358,20240425,
9호선,노량진,27558,27079,20240425,
9호선,샛강,7650,7620,20240425,
9호선,여의도,32031,31766,20240425,
9호선,국회의사당,17557,18463,20240425,
9호선,당산,20602,20833,20240425,
9호선,선유도,10005,9419,20240425,
9호선,신목동,5100,4567,20240425,
9호선,염창,19252,18644,20240425,
9호선,등촌,13804,13151,20240425,
9호선,증미,9096,9086,20240425,
9호선,가양,24692,24239,20240425,
9호선,양천향교,11321,11557,20240425,
9호선,마곡나루(서울식물원),14712,14615,20240425,
9호선,신방화,7783,7517,20240425,
9호선,공항시장,3362,3595,20240425,
9호선,김포공항,7470,9712,20240425,
9호선,개화,3361,2176,20240425,
8호선,남위례,8140,8206,20240425,
8호선,모란,5093,3988,20240425,
8호선,수진,5999,5600,20240425,
8호선,신흥,5644,5704,20240425,
8호선,단대오거리,13880,13142,20240425,
8호선,남한산성입구(성남법원.검찰청),16440,15390,20240425,
8호선,산성,6899,7122,20240425,
8호선,복정,10972,9384,20240425,
8호선,장지,18220,16941,20240425,
8호선,문정,25023,26442,20240425,
8호선,가락시장,8573,9514,20240425,
8호선,송파,10346,10164,20240425,
8호선,석촌,8375,9341,20240425,
8호선,잠실(송파구청),15615,18210,20240425,
8호선,몽촌토성(평화의문),7347,7424,20240425,
8호선,강동구청,11604,12051,20240425,
8호선,천호(풍납토성),16006,18054,20240425,
8호선,암사,20764,18489,20240425,
7호선,온수(성공회대입구),12041,10994,20240425,
7호선,천왕,13126,12665,20240425,
7호선,광명사거리,22166,21676,20240425,
7호선,철산,23491,23918,20240425,
7호선,가산디지털단지,51473,52199,20240425,
7호선,남구로,17207,17851,20240425,
7호선,대림(구로구청),9476,9344,20240425,
7호선,신풍,12739,11707,20240425,
7호선,보라매,7555,7786,20240425,
7호선,신대방삼거리,16567,16008,20240425,
7호선,장승배기,10395,10216,20240425,
7호선,상도,13897,13898,20240425,
7호선,숭실대입구(살피재),18177,18615,20240425,
7호선,남성,13075,12602,20240425,
7호선,이수,17677,17068,20240425,
7호선,내방,17071,17036,20240425,
7호선,고속터미널,17315,14673,20240425,
7호선,반포,6998,6655,20240425,
7호선,논현,21038,21277,20240425,
7호선,학동,26914,28123,20240425,
7호선,강남구청,17833,19250,20240425,
7호선,청담,21458,23447,20240425,
7호선,자양(뚝섬한강공원),9855,9524,20240425,
7호선,건대입구,14575,14669,20240425,
7호선,어린이대공원(세종대),18743,19555,20240425,
7호선,군자(능동),16211,13064,20240425,
7호선,중곡,12241,11549,20240425,
7호선,용마산(용마폭포공원),6517,6243,20240425,
7호선,사가정,17747,18244,20240425,
7호선,면목,17672,17232,20240425,
7호선,상봉,18417,17490,20240425,
7호선,중화,11633,11518,20240425,
7호선,먹골,11153,11171,20240425,
7호선,태릉입구,10228,9638,20240425,
7호선,공릉(서울과학기술대),13673,13603,20240425,
7호선,하계,20333,19326,20240425,
7호선,중계,16719,15518,20240425,
7호선,노원,26684,27947,20240425,
7호선,마들,14449,13573,20240425,
7호선,수락산,13326,13094,20240425,
7호선,도봉산,10529,11916,20240425,
7호선,장암,3168,1248,20240425,
6호선,신내,2,0,20240425,
6호선,봉화산(서울의료원),10221,9563,20240425,
6호선,화랑대(서울여대입구),14798,11537,20240425,
6호선,태릉입구,6319,7342,20240425,
6호선,석계,13763,14519,20240425,
6호선,돌곶이,11344,10380,20240425,
6호선,상월곡(한국과학기술연구원),7753,7269,20240425,
6호선,월곡(동덕여대),14571,14124,20240425,
6호선,고려대(종암),10196,9888,20240425,
6호선,안암(고대병원앞),15131,16053,20240425,
6호선,보문,8821,8304,20240425,
6호선,창신,4099,3527,20240425,
6호선,동묘앞,8724,9095,20240425,
6호선,신당,9099,9606,20240425,
6호선,청구,4370,4407,20240425,
6호선,약수,3970,3830,20240425,
6호선,버티고개,2413,2382,20240425,
6호선,한강진,8428,9474,20240425,
6호선,이태원,10801,11099,20240425,
6호선,녹사평(용산구청),5216,5173,20240425,
6호선,삼각지,7506,6888,20240425,
6호선,효창공원앞,8583,7987,20240425,
6호선,공덕,21585,21012,20240425,
6호선,대흥(서강대앞),10524,11056,20240425,
6호선,광흥창(서강),10654,10286,20240425,
6호선,상수,9972,10765,20240425,
6호선,합정,13549,13161,20240425,
6호선,망원,15448,16496,20240425,
6호선,마포구청,16227,14493,20240425,
6호선,월드컵경기장(성산),4650,4802,20240425,
6호선,디지털미디어시티,16837,18503,20240425,
6호선,증산(명지대앞),11206,11154,20240425,
6호선,새절(신사),14780,13771,20240425,
6호선,구산,9063,6908,20240425,
6호선,연신내,2,0,20240425,
6호선,독바위,3122,3247,20240425,
6호선,불광,4885,4774,20240425,
6호선,역촌,4130,4827,20240425,
6호선,응암,19672,19481,20240425,
5호선,하남검단산,6892,6378,20240425,
5호선,하남시청(덕풍·신장),9279,8852,20240425,
5호선,하남풍산,4891,4898,20240425,
5호선,미사,19302,19747,20240425,
5호선,강일,6914,6496,20240425,
5호선,마천,8708,7705,20240425,
5호선,거여,11358,11289,20240425,
5호선,개롱,7352,7640,20240425,
5호선,오금,4307,4256,20240425,
5호선,방이,7901,8137,20240425,
5호선,올림픽공원(한국체대),5244,4523,20240425,
5호선,둔촌동,9957,9926,20240425,
5호선,상일동,16674,15749,20240425,
5호선,고덕,12130,11790,20240425,
5호선,명일,9822,10389,20240425,
5호선,굽은다리(강동구민회관앞),10367,9767,20240425,
5호선,길동,9138,9421,20240425,
5호선,강동,19780,19303,20240425,
5호선,천호(풍납토성),19677,19852,20240425,
5호선,광나루(장신대),14730,13711,20240425,
5호선,아차산(어린이대공원후문),15971,15425,20240425,
5호선,군자(능동),12379,13356,20240425,
5호선,장한평,20936,20808,20240425,
5호선,답십리,17811,16199,20240425,
5호선,마장,6627,6167,20240425,
5호선,왕십리(성동구청),4859,5408,20240425,
5호선,행당,8955,7967,20240425,
5호선,신금호,7217,7746,20240425,
5호선,청구,4424,4129,20240425,
5호선,동대문역사문화공원(DDP),3373,3914,20240425,
5호선,을지로4가,7370,7275,20240425,
5호선,종로3가,15003,15019,20240425,
5호선,광화문(세종문화회관),35136,37108,20240425,
5호선,서대문,23395,23871,20240425,
5호선,충정로(경기대입구),5477,5564,20240425,
5호선,애오개,7728,7473,20240425,
5호선,공덕,16283,17206,20240425,
5호선,마포,16777,17140,20240425,
5호선,여의나루,15184,16092,20240425,
5호선,여의도,31359,33681,20240425,
5호선,신길,5299,5460,20240425,
5호선,영등포시장,12119,12289,20240425,
5호선,영등포구청,5463,5347,20240425,
5호선,양평,8865,8631,20240425,
5호선,오목교(목동운동장앞),22608,23803,20240425,
5호선,목동,18361,19921,20240425,
5호선,신정(은행정),14935,12482,20240425,
5호선,까치산,30918,29939,20240425,
5호선,화곡,31800,29780,20240425,
5호선,우장산,16647,16454,20240425,
5호선,발산,25264,25707,20240425,
5호선,마곡,13709,13734,20240425,
5호선,송정,7166,6734,20240425,
5호선,김포공항,9906,7693,20240425,
5호선,개화산,6783,6384,20240425,
5호선,방화,7757,7404,20240425,
4호선,남태령,1498,1320,20240425,
4호선,사당,27095,24182,20240425,
4호선,총신대입구(이수),21073,22763,20240425,
4호선,동작(현충원),1792,1882,20240425,
